numeroConta;codigoAgencia;dataTransacao;codigoTransacao;valor
1;300;1626998400;0;340.38
7;300;1579996800;0;448.26
5;300;1577836800;1;352.3
6;200;1598832000;2;165.81
10;200;1661299200;0;387.95
7;100;1654905600;3;550.31
8;200;1621555200;3;197.26
10;200;1601683200;3;928.73
3;200;1650931200;1;476.8
6;200;1641600000;2;255.58
3;100;1619654400;1;406.48
8;200;1635984000;3;298.78
0;200;1643760000;1;234.63
8;100;1644624000;2;207.87
9;200;1650585600;3;673.9
2;100;1633651200;1;1.84
3;300;1579651200;3;909.2
8;300;1615939200;3;975.31
7;100;1648166400;2;40.55
9;100;1637539200;3;941.12
6;100;1661385600;3;923.22
1;300;1661731200;0;68.6
7;300;1658620800;0;970.57
7;100;1628294400;3;934.4
8;100;1589155200;1;511.09
9;300;1661558400;2;72.1
0;300;1629158400;0;830.64
6;200;1661040000;3;857.15
4;300;1618963200;3;226.78
8;300;1600473600;0;768.46
1;100;1653955200;0;568.34
1;200;1586390400;1;195.85
3;300;1595894400;3;726.51
9;200;1595030400;2;557.92
2;300;1639008000;0;97.77
3;200;1619308800;0;72.14
4;300;1606348800;0;344.81
8;200;1645833600;1;779.88
4;300;1621468800;0;574.59
7;200;1661558400;0;157.3
3;300;1652400000;3;65.63
7;300;1615334400;0;985.83
8;300;1636675200;0;33.54
6;300;1588550400;2;700.69
3;100;1644278400;3;668.99
7;300;1581552000;2;795.11
4;200;1647993600;1;823.1
6;300;1597968000;1;437.72
2;300;1623456000;2;148.74
8;100;1587340800;0;183.62
0;100;1640217600;0;707.41
10;200;1615334400;0;369.66
3;300;1592265600;0;773.54
3;200;1605657600;2;583.61
5;300;1661817600;2;65.23
6;200;1592438400;3;150.01
0;200;1658361600;2;627.37
0;300;1649721600;2;566.73
5;100;1651017600;2;231.1
3;100;1604966400;1;691.91
5;200;1643414400;3;445.26
1;300;1590451200;3;304.13
8;300;1578528000;3;67.98
6;300;1615161600;2;150.45
8;200;1645228800;0;703.87
7;300;1600732800;3;788.74
3;200;1636502400;2;282.22
5;300;1663459200;1;144.55
8;300;1650412800;2;359.04
0;300;1621728000;0;510.05
8;300;1593648000;0;13.62
7;200;1581897600;1;743.82
3;100;1628985600;0;633.52
5;200;1612051200;3;39.73
1;100;1627516800;1;810.11
5;100;1579564800;2;996.14
0;200;1605657600;2;942.64
9;300;1599868800;3;849.98
9;200;1581984000;1;879.15
9;100;1661126400;0;363.77
5;300;1651881600;0;212.63
5;200;1634947200;0;878.24
8;300;1660003200;3;834.61
9;100;1624924800;1;961.78
3;100;1605830400;2;280.36
6;300;1654732800;0;900.09
1;100;1626480000;2;957.01
5;100;1630108800;1;486.3
0;300;1614211200;2;37.54
0;300;1598313600;1;274.66
9;300;1635897600;1;541.65
7;100;1606262400;2;634.98
7;100;1646179200;3;449.16
8;300;1622246400;2;387.38
8;200;1586995200;2;22.96
9;100;1661385600;3;828.85
1;100;1611705600;1;55.29
3;200;1584576000;3;4.63
8;100;1602633600;0;37.31
7;100;1603411200;2;155.35
1;300;1657324800;2;860.9
0;100;1625097600;3;564.66
0;200;1583193600;0;328.44
10;200;1612656000;3;984.83
1;100;1624579200;2;712.11
0;300;1632355200;1;68.0
1;300;1594252800;0;749.73
10;200;1593216000;1;817.05
9;200;1630713600;0;567.73
10;300;1637798400;0;707.48
5;300;1637712000;3;474.24
7;200;1637971200;3;252.87
1;100;1603843200;0;842.14
0;100;1585872000;2;43.2
8;200;1639785600;1;398.54
0;300;1618876800;2;394.13
5;100;1629676800;2;300.3
0;200;1599609600;3;94.59
8;300;1608249600;1;363.1
5;100;1610928000;0;694.4
6;300;1641168000;2;747.17
4;300;1606953600;2;131.81
0;200;1632700800;3;661.69
8;200;1637193600;0;664.47
7;200;1635724800;2;206.66
4;100;1597190400;3;634.15
2;300;1619827200;0;796.95
0;100;1611878400;1;291.29
4;300;1596758400;3;842.76
7;200;1594684800;1;143.67
8;100;1623283200;2;746.78
2;200;1633046400;0;2.18
0;300;1585094400;3;418.4
6;300;1611792000;2;449.58
2;100;1612828800;2;439.37
0;200;1593561600;1;536.88
10;300;1608681600;0;148.66
5;100;1591574400;1;159.89
7;300;1629936000;1;478.55
10;100;1602720000;1;218.73
10;100;1624752000;2;879.86
0;300;1628035200;2;32.58
6;100;1616803200;0;404.8
3;100;1594857600;2;521.4
1;300;1639440000;3;271.55
10;200;1640044800;2;37.92
7;100;1614902400;0;718.26
10;100;1617494400;2;88.31
9;100;1624924800;0;508.34
7;200;1600128000;2;988.56
1;300;1647907200;0;627.82
2;100;1598745600;0;768.29
5;300;1586044800;1;899.72
1;200;1581379200;3;730.97
5;100;1658361600;0;964.02
3;300;1628726400;3;190.11
7;300;1605139200;3;937.88
6;200;1585612800;3;724.03
0;300;1658966400;2;26.82
1;300;1650758400;1;738.8
1;100;1598659200;2;129.32
5;200;1589241600;2;640.94
0;200;1589846400;3;615.29
2;100;1586736000;0;967.84
0;300;1645488000;0;867.54
3;200;1590883200;2;83.13
8;100;1651881600;0;799.87
8;300;1626393600;1;409.45
10;200;1640304000;3;115.93
6;200;1625875200;0;992.53
3;300;1629763200;1;901.52
1;300;1643500800;1;934.85
7;100;1582156800;0;899.43
7;300;1663977600;1;531.95
10;100;1589673600;3;854.17
2;200;1653696000;0;39.28
0;200;1659225600;3;13.85
1;100;1647302400;3;615.44
1;300;1593043200;2;329.88
4;300;1627948800;0;650.81
5;300;1601251200;3;613.77
1;100;1661644800;3;853.93
6;100;1618272000;1;894.45
3;100;1590969600;3;710.48
8;100;1651622400;3;223.79
5;300;1582761600;2;318.02
7;100;1582416000;3;157.14
9;200;1658793600;2;184.5
3;200;1644278400;2;104.22
2;300;1597276800;2;90.2
6;200;1620086400;0;319.56
3;200;1609632000;3;434.89
4;100;1635638400;1;114.15
7;300;1595894400;0;337.13
10;100;1638144000;1;323.32
7;100;1644796800;3;314.09
6;200;1581552000;0;553.39
4;200;1637107200;2;847.96
9;200;1604966400;1;597.79
1;100;1587254400;3;397.2
8;100;1651190400;1;762.96
0;100;1648857600;1;161.98
3;200;1643155200;0;103.83
6;300;1657411200;0;413.79
3;300;1661904000;2;0.1
9;200;1590537600;2;141.37
7;100;1615939200;0;578.08
4;100;1623456000;1;752.31
10;300;1632960000;2;406.16
7;300;1638403200;1;821.61
8;300;1641772800;2;516.75
3;300;1584748800;1;373.88
5;100;1656374400;1;352.22
10;300;1610755200;0;655.74
9;100;1646179200;0;199.38
10;300;1642032000;0;731.18
2;100;1595376000;1;534.9
5;100;1609545600;3;508.66
7;200;1649203200;3;560.92
5;100;1615248000;3;533.88
8;300;1645747200;3;465.93
3;300;1579737600;2;735.52
8;100;1590451200;1;151.28
2;200;1649462400;3;287.44
5;300;1587513600;1;314.96
5;200;1628899200;2;484.5
4;300;1639440000;0;478.21
1;200;1656201600;1;297.18
6;100;1640304000;2;143.53
7;200;1644710400;0;788.64
4;300;1590710400;3;164.87
0;100;1655596800;0;219.76
9;200;1579046400;2;215.5
7;200;1586736000;0;141.3
8;300;1649289600;2;560.24
1;100;1659225600;0;412.1
6;100;1602460800;0;282.88
0;300;1598659200;1;380.31
3;100;1594771200;0;610.43
2;200;1625097600;3;344.13
0;200;1618531200;2;563.16
5;300;1664236800;1;500.83
5;200;1621555200;1;146.91
8;300;1645920000;0;247.98
4;100;1640044800;3;253.89
0;300;1613865600;0;852.08
2;100;1640822400;1;40.52
7;300;1638057600;2;829.97
6;100;1647648000;3;992.44
9;300;1657670400;1;252.35
9;300;1621900800;0;977.11
4;300;1590969600;2;78.32
5;200;1655510400;0;392.12
8;300;1612310400;0;645.94
5;100;1589241600;1;138.46
1;300;1632009600;3;577.25
5;300;1580688000;0;724.15
10;200;1586736000;2;160.29
0;200;1649030400;0;533.74
2;300;1634428800;3;139.62
8;300;1583193600;0;372.5
6;100;1624147200;2;960.45
1;100;1647216000;3;819.32
6;100;1662076800;3;550.54
4;100;1643673600;1;561.87
5;200;1619740800;2;659.95
10;100;1603065600;2;826.56
5;100;1587254400;2;532.18
6;200;1618617600;0;620.89
7;200;1611273600;1;830.65
2;300;1592179200;2;317.96
1;300;1631750400;1;305.15
8;200;1649721600;3;109.89
5;100;1588032000;2;997.8
1;200;1587945600;0;287.13
0;100;1655510400;2;555.24
5;100;1619049600;0;111.01
6;200;1651104000;3;744.27
10;300;1652832000;1;54.41
1;200;1603497600;2;9.12
6;100;1599696000;0;407.39
7;200;1653955200;2;46.38
4;200;1578441600;0;869.17
9;200;1592352000;0;48.65
8;300;1598659200;3;689.72
6;100;1592006400;1;382.95
0;200;1645142400;0;462.99
7;100;1635984000;0;806.58
1;200;1646870400;0;927.41
8;300;1634515200;0;56.96
10;100;1628035200;2;150.48
10;300;1662508800;2;991.69
3;300;1643760000;1;305.93
8;100;1647561600;3;967.01
8;100;1583280000;1;426.51
7;300;1628294400;1;138.44
1;100;1616457600;2;897.37
6;200;1597536000;1;255.4
5;300;1634342400;1;363.41
6;200;1653868800;2;979.83
6;200;1580515200;0;369.58
6;200;1595289600;2;989.14
1;100;1626739200;3;133.05
6;200;1578355200;3;740.25
7;100;1593302400;1;556.59
8;300;1601942400;1;262.01
9;300;1591228800;2;722.71
10;100;1636070400;2;525.56
5;200;1595635200;3;189.85
4;100;1641168000;0;493.72
4;300;1630108800;1;757.75
0;200;1626134400;2;661.94
1;100;1647216000;2;671.2
0;300;1615680000;1;44.22
7;100;1596758400;1;401.98
3;300;1645488000;0;507.66
6;300;1610496000;1;277.99
9;100;1642723200;3;139.83
1;300;1632700800;3;2.9
3;200;1616889600;1;55.02
3;300;1581811200;0;389.26
7;100;1578960000;3;915.96
2;300;1581811200;0;965.7
7;300;1610150400;0;174.11
7;300;1630886400;2;772.83
7;300;1608508800;0;878.71
2;300;1644883200;2;132.15
3;200;1647993600;1;698.82
2;300;1648944000;1;535.75
6;200;1588291200;0;705.3
2;200;1579046400;1;558.54
7;200;1591660800;1;149.9
1;100;1590969600;2;786.61
0;300;1622505600;0;460.68
8;200;1663459200;1;680.54
0;300;1631404800;1;186.82
7;100;1651622400;0;57.62
10;300;1617926400;3;694.31
5;100;1630022400;1;292.96
8;200;1632182400;1;575.03
9;100;1623369600;1;489.74
4;200;1580083200;3;673.15
9;100;1586995200;1;752.23
1;200;1600992000;0;790.99
5;200;1635811200;3;742.32
2;100;1649116800;3;204.48
10;300;1581897600;3;568.59
6;200;1626393600;2;567.6
0;200;1647129600;1;939.71
2;300;1632873600;3;232.95
3;300;1595030400;2;909.35
4;300;1581120000;3;52.5
6;300;1659139200;2;606.5
0;300;1609286400;1;754.19
3;300;1584662400;2;285.11
1;300;1604275200;0;25.08
6;100;1592006400;3;598.1
0;300;1602460800;1;71.11
7;100;1654387200;2;266.86
3;200;1596585600;2;287.89
9;300;1663286400;1;530.84
6;200;1650240000;3;445.27
3;300;1643932800;1;303.15
2;100;1657152000;2;892.71
0;300;1634947200;3;949.41
4;200;1637020800;0;710.04
5;100;1654819200;0;371.21
1;100;1607472000;2;912.33
3;100;1619136000;1;585.09
7;200;1600473600;1;533.59
3;100;1592524800;1;473.27
5;200;1599177600;2;199.9
7;300;1588464000;1;959.55
0;100;1655769600;1;727.9
4;100;1614988800;0;643.22
5;200;1589932800;1;526.83
6;200;1597104000;2;512.77
1;100;1619481600;0;358.57
2;300;1618099200;0;309.91
3;300;1630713600;1;295.81
7;200;1618617600;3;885.12
2;100;1609632000;0;941.5
4;200;1626134400;2;394.63
6;300;1604707200;3;146.53
0;200;1635120000;3;916.25
7;200;1643587200;3;406.17
2;300;1609372800;2;911.16
0;300;1582070400;2;989.93
9;200;1596585600;2;948.49
1;100;1631923200;3;619.21
6;300;1663632000;3;187.6
6;300;1626307200;2;742.86
0;200;1642896000;2;934.96
10;300;1602979200;0;369.89
1;200;1595894400;2;217.57
5;300;1634947200;2;407.03
10;100;1628294400;1;617.8
2;100;1604880000;2;219.99
9;200;1589414400;3;506.64
5;100;1608336000;0;636.56
1;100;1581206400;3;654.39
8;200;1580774400;2;956.12
7;200;1633737600;1;145.28
3;200;1657152000;1;66.43
4;200;1662249600;1;798.35
8;300;1648598400;1;83.21
1;100;1643328000;1;14.1
9;100;1640649600;2;341.79
1;300;1596844800;2;564.1
1;300;1651968000;1;160.2
0;200;1629244800;1;737.38
0;200;1633478400;2;235.74
7;300;1588118400;1;286.57
2;300;1630195200;2;907.74
8;300;1597363200;3;154.17
0;300;1588032000;1;455.74
8;200;1644710400;2;29.53
9;100;1653436800;1;451.42
3;300;1663372800;3;749.25
7;100;1591228800;2;770.71
8;300;1660608000;0;854.04
4;200;1620950400;3;708.61
3;200;1627776000;2;400.64
6;100;1602806400;1;586.48
3;200;1648857600;1;325.3
9;200;1657756800;0;457.23
10;100;1608249600;0;192.78
5;100;1587945600;0;614.64
4;300;1629504000;0;446.78
10;200;1605744000;2;805.58
4;200;1611014400;1;524.48
4;100;1604966400;1;845.0
10;300;1632096000;3;910.91
4;300;1658188800;1;698.45
0;300;1615161600;1;145.12
5;300;1627257600;2;981.15
9;200;1663632000;0;786.31
0;300;1654041600;2;547.66
2;100;1637712000;3;395.95
8;100;1647043200;3;655.19
2;200;1655942400;3;783.49
1;200;1631404800;1;503.6
0;200;1599004800;2;461.53
8;300;1605052800;1;926.52
7;300;1602028800;0;179.1
10;100;1636675200;2;680.0
1;100;1643414400;2;258.08
8;100;1617408000;2;498.34
8;300;1633219200;1;798.05
9;100;1582156800;2;669.52
8;100;1652745600;0;46.59
2;200;1595116800;2;144.87
6;100;1592006400;3;74.68
7;200;1640736000;0;442.11
4;100;1618963200;2;179.37
9;300;1606262400;1;857.96
1;300;1660867200;2;825.51
2;100;1629590400;2;206.36
4;100;1598486400;1;739.8
1;100;1621987200;1;363.37
4;300;1579219200;3;456.04
3;300;1600473600;1;149.13
2;100;1615939200;1;265.24
6;100;1606435200;2;557.81
10;100;1592092800;3;390.19
6;300;1584835200;3;672.44
5;100;1629504000;2;686.16
9;300;1603238400;3;16.22
1;200;1660780800;1;598.38
2;100;1585612800;0;885.9
7;300;1655856000;2;522.72
3;100;1630108800;0;623.8
0;100;1620000000;2;750.23
2;300;1621468800;1;967.17
7;200;1653609600;1;595.92
2;300;1585094400;1;643.99
10;300;1583884800;1;843.45
4;200;1588032000;1;246.98
0;200;1601164800;3;285.1
1;300;1604448000;0;574.45
10;100;1598486400;3;758.11
9;100;1600214400;0;692.07
2;100;1645401600;2;512.63
4;200;1639267200;3;328.33
2;200;1644451200;1;950.6
7;100;1630195200;2;565.44
2;300;1591401600;0;549.57
0;200;1583884800;1;468.67
10;300;1601683200;3;633.75
2;200;1620950400;3;492.74
8;200;1606780800;1;668.05
7;200;1612224000;0;883.36
4;100;1623715200;3;490.91
7;100;1578614400;0;510.01
3;300;1643414400;2;882.07
3;300;1605139200;3;23.25
2;100;1607558400;3;26.47
2;200;1582502400;1;670.32
4;300;1612137600;0;50.16
3;300;1579651200;2;429.08
5;300;1648252800;0;770.51
0;200;1625875200;0;439.2
8;300;1583884800;2;621.79
10;300;1630540800;1;88.9
2;300;1611705600;2;385.8
10;300;1608163200;2;264.55
5;100;1626393600;3;713.83
7;300;1647907200;0;304.64
0;100;1658102400;3;569.83
5;100;1623974400;2;95.35
7;300;1617926400;1;550.08
9;200;1579478400;0;949.11
0;100;1589068800;0;865.76
10;100;1590105600;1;256.39
10;100;1581724800;1;188.8
2;100;1640649600;2;613.27
8;100;1580774400;2;825.12
4;200;1650844800;0;908.7
3;200;1598659200;0;500.22
3;100;1645833600;3;106.58
10;100;1618012800;3;466.76
2;300;1618012800;2;571.81
0;100;1590192000;3;782.05
4;200;1583539200;0;205.22
5;300;1628812800;3;275.98
9;300;1583712000;3;736.2
3;100;1591142400;2;755.23
0;300;1623196800;2;527.27
5;200;1614729600;3;795.5
6;100;1660867200;0;973.91
9;300;1619049600;1;74.42
9;100;1633737600;2;424.93
1;100;1599782400;0;443.79
2;300;1589414400;1;753.33
7;100;1661299200;1;905.15
3;200;1588982400;3;65.0
4;300;1587513600;3;980.46
0;200;1585353600;3;495.97
9;100;1618790400;2;379.17
9;200;1596153600;0;943.28
6;100;1661904000;3;940.82
8;200;1639872000;0;324.08
4;300;1638576000;3;666.59
9;300;1605139200;2;713.07
3;200;1593993600;1;555.78
2;300;1662076800;1;460.16
4;200;1657238400;0;432.02
0;200;1586217600;2;284.8
5;300;1651104000;3;554.66
0;200;1621987200;0;763.1
4;300;1593648000;3;346.6
7;300;1584316800;3;213.71
6;200;1644192000;2;80.87
1;200;1607644800;2;682.37
1;100;1635984000;2;313.54
5;100;1595980800;3;708.13
1;100;1626825600;1;476.59
5;100;1623024000;3;729.47
2;300;1605657600;0;687.89
8;200;1591660800;2;582.41
10;300;1592006400;1;299.88
5;100;1654214400;3;244.46
5;300;1615161600;3;556.51
3;200;1630368000;0;706.26
0;300;1652659200;2;391.4
2;300;1598140800;2;831.66
0;200;1600214400;2;548.74
8;100;1600732800;2;780.04
0;100;1596067200;1;597.6
6;300;1588896000;0;473.47
6;300;1614988800;3;140.6
7;100;1591315200;1;71.31
4;200;1594339200;0;973.93
10;300;1588982400;3;595.88
3;300;1613606400;2;641.43
10;300;1623974400;3;439.73
6;300;1623974400;0;603.66
10;100;1650326400;1;686.18
5;200;1583971200;2;873.77
9;300;1593820800;1;580.83
3;100;1649721600;1;494.31
7;200;1645833600;3;853.86
3;200;1611705600;1;635.24
2;200;1589846400;2;958.42
6;100;1592524800;2;878.79
5;200;1661126400;2;196.7
2;100;1603411200;1;769.29
3;200;1644537600;3;379.98
5;200;1621555200;2;435.74
1;200;1596326400;0;330.29
10;300;1660003200;2;521.6
0;100;1635811200;2;808.86
6;200;1588464000;1;965.18
2;300;1660867200;2;756.44
6;300;1662940800;3;717.8
8;300;1598918400;2;393.23
6;300;1642982400;3;419.91
5;200;1658620800;3;407.13
0;100;1624233600;1;563.83
4;300;1647302400;0;314.34
2;300;1585094400;0;941.93
3;300;1579910400;0;324.45
0;300;1663286400;2;436.6
2;100;1585440000;3;372.63
2;200;1623542400;0;627.91
9;100;1644451200;0;611.3
5;300;1599264000;1;852.35
7;100;1649980800;3;482.2
4;300;1589760000;1;246.2
8;200;1595980800;1;669.84
7;300;1610841600;3;479.32
5;100;1654041600;3;797.92
10;300;1586044800;3;543.97
5;300;1619481600;0;316.67
0;300;1610323200;2;44.44
5;300;1609459200;2;623.82
5;300;1646784000;3;838.9
3;200;1660780800;2;465.5
9;200;1651881600;1;509.54
5;300;1613520000;3;800.18
5;200;1661299200;2;964.73
6;100;1614902400;0;774.04
10;100;1602115200;0;64.06
1;300;1593734400;0;139.54
2;100;1606435200;3;703.06
10;100;1646006400;1;88.67
3;300;1597190400;0;662.59
9;200;1613779200;1;275.85
1;300;1606521600;3;862.23
10;300;1630108800;2;459.96
10;100;1624924800;3;537.66
4;100;1587686400;1;655.46
1;100;1644537600;2;2.48
0;100;1622592000;0;763.87
10;300;1635292800;2;389.99
0;100;1624838400;2;401.85
0;100;1639008000;2;125.62
0;300;1630281600;3;638.86
10;300;1591315200;2;39.0
1;200;1583539200;1;888.16
4;100;1621382400;3;576.75
3;300;1661731200;1;354.04
8;200;1615075200;1;49.52
7;200;1639008000;0;861.52
2;300;1613347200;0;527.76
2;100;1615507200;1;679.68
6;200;1592179200;1;470.74
0;200;1658707200;2;828.38
6;300;1632873600;3;998.97
9;200;1644883200;1;55.26
3;300;1635120000;3;874.41
8;100;1638748800;3;380.72
7;100;1606348800;1;69.48
7;100;1606089600;0;744.65
3;100;1579478400;1;432.3
4;200;1611014400;1;368.22
6;100;1578355200;2;449.86
5;100;1662768000;1;191.08
1;100;1586217600;2;157.7
1;100;1646352000;1;860.7
2;200;1633305600;1;54.05
8;300;1584748800;3;208.19
6;100;1605571200;1;231.78
3;200;1628467200;1;931.24
3;200;1612224000;0;451.91
9;100;1647475200;1;440.84
9;200;1613865600;0;960.07
0;200;1652313600;3;964.18
0;200;1634256000;3;99.01
7;300;1634947200;3;730.25
10;100;1657843200;3;221.33
2;300;1604361600;0;197.18
6;300;1596067200;1;99.15
7;100;1647388800;3;914.31
6;300;1636502400;0;496.85
2;300;1579651200;2;562.23
0;300;1602806400;3;432.2
2;300;1627344000;1;460.82
1;100;1580601600;1;632.9
6;100;1610668800;2;482.2
1;300;1637193600;2;42.32
2;300;1597449600;0;95.0
10;200;1586908800;3;213.97
4;300;1581811200;1;503.16
0;300;1590364800;2;936.1
0;200;1650412800;1;297.99
1;300;1629676800;2;751.63
5;100;1581811200;1;332.71
8;300;1583452800;2;447.94
4;200;1633132800;1;600.35
3;200;1641859200;3;969.14
3;100;1654128000;2;767.76
1;300;1618876800;2;792.02
0;200;1647388800;3;634.05
4;300;1650585600;1;19.87
9;200;1596326400;1;917.38
0;200;1645228800;0;570.97
7;300;1627430400;0;362.88
10;100;1621296000;2;773.42
2;100;1647734400;0;256.27
7;200;1582070400;0;205.03
8;300;1629676800;2;617.56
10;300;1662076800;0;604.02
4;200;1635724800;1;870.72
10;300;1580860800;3;747.29
9;100;1604361600;1;429.12
8;100;1603065600;2;870.31
3;100;1645228800;0;398.43
0;100;1619395200;2;612.95
8;100;1663286400;2;447.27
0;100;1633564800;3;715.16
1;300;1621641600;2;925.03
3;300;1632009600;0;943.02
2;200;1663632000;3;202.67
6;100;1596499200;1;998.36
1;100;1634860800;2;549.6
2;300;1652918400;3;169.25
0;300;1585699200;3;900.24
10;300;1613692800;1;188.13
4;300;1652140800;1;853.54
0;300;1583193600;2;369.34
3;300;1614729600;1;264.69
7;100;1612396800;2;319.43
7;200;1626652800;1;232.19
0;100;1598659200;2;721.02
7;300;1598486400;3;858.17
3;200;1591574400;3;412.16
9;100;1614988800;0;521.37
7;300;1656374400;3;686.32
1;300;1646006400;1;14.22
6;300;1629158400;2;153.83
3;300;1613347200;1;928.01
6;300;1656460800;0;489.02
4;100;1595030400;1;42.85
0;100;1596153600;3;178.11
5;300;1599523200;0;553.71
5;300;1603411200;3;561.22
5;100;1650931200;0;117.75
7;200;1657497600;3;185.9
5;200;1637625600;2;416.19
9;200;1627603200;3;673.74
5;300;1589155200;2;46.98
2;100;1591488000;0;525.74
4;100;1602979200;0;688.13
7;100;1578441600;3;599.9
9;100;1648598400;3;916.12
8;300;1583107200;1;744.08
0;300;1633478400;3;709.6
2;300;1579564800;1;187.24
3;200;1624924800;0;32.71
5;100;1601510400;3;431.01
8;300;1599091200;1;927.7
0;100;1601078400;2;130.15
5;300;1607126400;1;86.05
6;200;1641427200;1;22.44
1;300;1652054400;2;934.88
3;200;1644364800;1;557.64
2;200;1613174400;2;401.23
9;300;1604448000;0;858.93
3;300;1639612800;1;899.0
4;200;1609286400;1;226.82
6;100;1620604800;2;957.15
10;300;1585094400;1;276.3
10;100;1605398400;2;407.92
8;200;1639526400;2;2.61
8;100;1653091200;1;850.45
0;200;1609977600;3;380.66
8;200;1635206400;3;546.94
10;200;1619049600;0;590.67
7;100;1638835200;2;300.27
9;300;1614124800;0;499.0
5;300;1630627200;1;163.58
5;300;1652832000;3;241.89
5;300;1623974400;2;925.83
1;200;1600560000;2;524.31
7;100;1645142400;2;28.75
1;100;1642896000;3;699.81
5;300;1605052800;1;489.32
7;200;1643500800;2;895.2
1;100;1658966400;1;161.03
0;200;1590710400;3;372.34
5;200;1597017600;1;95.03
5;200;1581379200;1;796.04
5;200;1601164800;0;761.4
2;300;1591142400;2;136.69
4;100;1629849600;2;986.4
5;100;1631145600;3;994.44
1;200;1642204800;1;320.57
0;200;1663545600;2;933.86
4;100;1610150400;0;480.93
3;200;1601251200;0;669.48
1;100;1607644800;1;644.46
3;200;1645747200;2;893.91
0;200;1599436800;2;897.39
6;100;1605052800;2;572.0
0;300;1582934400;0;615.25
6;300;1636848000;0;885.46
1;200;1611878400;3;978.69
10;100;1596067200;0;732.36
10;200;1663200000;0;755.52
9;200;1662508800;3;250.3
1;200;1615766400;0;346.36
7;300;1613952000;3;486.09
5;300;1662076800;0;653.19
6;300;1622246400;0;766.86
8;100;1663372800;3;395.07
5;200;1643587200;2;222.64
2;100;1654128000;0;1.53
8;200;1655596800;0;782.58
